"name","count","countries","cities","roles","samples","etoStatus","category"
"Rayong City","4","Thailand","Rayong City","to","Bangkok Suvarnabhumi Airport (BKK) -> Rayong City || Bangkok Suvarnabhumi Airport (BKK) -> Rayong City || Bangkok Suvarnabhumi Airport (BKK) -> Rayong City","missing","city"
"Reading","4","United Kingdom","Reading","to","London Heathrow Airport (LHR) -> Reading || London Heathrow Airport (LHR) -> Reading || London Heathrow Airport (LHR) -> Reading","missing","city"
"Rostov-on-Don","4","Russia","Rostov-on-Don","to","Rostov-on-Don Platov Airport (ROV) -> Rostov-on-Don || Rostov-on-Don Platov Airport (ROV) -> Rostov-on-Don || Rostov-on-Don Platov Airport (ROV) -> Rostov-on-Don","missing","city"
"Rybachy","4","Russia","Rybachy","to","Kaliningrad Khrabrovo Airport (KGD) -> Rybachy || Kaliningrad Khrabrovo Airport (KGD) -> Rybachy || Kaliningrad Khrabrovo Airport (KGD) -> Rybachy","missing","city"
"San Diego (0-19 miles)","4","United States of America","San Diego (0-19 miles)","to","San Diego International Airport (SAN) -> San Diego (0-19 miles) || San Diego International Airport (SAN) -> San Diego (0-19 miles) || San Diego International Airport (SAN) -> San Diego (0-19 miles)","missing","city"
"San Diego (20-39 miles)","4","United States of America","San Diego (20-39 miles)","to","San Diego International Airport (SAN) -> San Diego (20-39 miles) || San Diego International Airport (SAN) -> San Diego (20-39 miles) || San Diego International Airport (SAN) -> San Diego (20-39 miles)","missing","city"
"San Diego (40-59 miles)","4","United States of America","San Diego (40-59 miles)","to","San Diego International Airport (SAN) -> San Diego (40-59 miles) || San Diego International Airport (SAN) -> San Diego (40-59 miles) || San Diego International Airport (SAN) -> San Diego (40-59 miles)","missing","city"
"San Diego (60-79 miles)","4","United States of America","San Diego (60-79 miles)","to","San Diego International Airport (SAN) -> San Diego (60-79 miles) || San Diego International Airport (SAN) -> San Diego (60-79 miles) || San Diego International Airport (SAN) -> San Diego (60-79 miles)","missing","city"
"Saransk","4","Russia","Saransk","to","Saransk Airport (SKX) -> Saransk || Saransk Airport (SKX) -> Saransk || Saransk Airport (SKX) -> Saransk","missing","city"
"Saransk Airport (SKX)","4","Russia","Saransk","from","Saransk Airport (SKX) -> Saransk || Saransk Airport (SKX) -> Saransk || Saransk Airport (SKX) -> Saransk","missing","airport"
"Shanghai Hongqiao International Airport (SHA)","4","China","Shanghai city center","from","Shanghai Hongqiao International Airport (SHA) -> Shanghai city center || Shanghai Hongqiao International Airport (SHA) -> Shanghai city center || Shanghai Hongqiao International Airport (SHA) -> Shanghai city center","missing","airport"
"Sharm El Sheikh","4","Egypt","Sharm El Sheikh","to","Cairo International Airport (CAI) -> Sharm El Sheikh || Cairo International Airport (CAI) -> Sharm El Sheikh || Sharm el-Sheikh International Airport (SSH) -> Sharm El Sheikh","missing","city"
"Shenzhen Bao'an International Airport (SZX)","4","China","Shenzhen city center","from","Shenzhen Bao'an International Airport (SZX) -> Shenzhen city center || Shenzhen Bao'an International Airport (SZX) -> Shenzhen city center || Shenzhen Bao'an International Airport (SZX) -> Shenzhen city center","missing","airport"
"Southhampton","4","United Kingdom","Southhampton","to","London Heathrow Airport (LHR) -> Southhampton || London Heathrow Airport (LHR) -> Southhampton || London Heathrow Airport (LHR) -> Southhampton","missing","city"
"Surat Thani Town","4","Thailand","Surat Thani Town","to","Phuket International Airport (HKT) -> Surat Thani Town || Phuket International Airport (HKT) -> Surat Thani Town || Phuket International Airport (HKT) -> Surat Thani Town","missing","city"
"Tai Po","4","China","Tai Po","to","Hong Kong Airport (HKG) -> Tai Po || Hong Kong Airport (HKG) -> Tai Po || Hong Kong Airport (HKG) -> Tai Po","missing","city"
"Tallinn","4","Estonia","Tallinn","to","Tallinn airport (TLL) -> Tallinn || Tallinn airport (TLL) -> Tallinn || Tallinn airport (TLL) -> Tallinn","missing","city"
"Tallinn airport (TLL)","4","Estonia","Tallinn","from","Tallinn airport (TLL) -> Tallinn || Tallinn airport (TLL) -> Tallinn || Tallinn airport (TLL) -> Tallinn","missing","airport"
"Tekirova","4","Turkey","Tekirova","to","Antalya Airport (AYT) -> Tekirova || Antalya Airport (AYT) -> Tekirova || Antalya Airport (AYT) -> Tekirova","missing","city"
"Tomsk","4","Russia","Tomsk","to","Tomsk Bogashevo Airport (TOF) -> Tomsk || Tomsk Bogashevo Airport (TOF) -> Tomsk || Tomsk Bogashevo Airport (TOF) -> Tomsk","missing","city"
"Tomsk Bogashevo Airport (TOF)","4","Russia","Tomsk","from","Tomsk Bogashevo Airport (TOF) -> Tomsk || Tomsk Bogashevo Airport (TOF) -> Tomsk || Tomsk Bogashevo Airport (TOF) -> Tomsk","missing","airport"
"Trang Province","4","Thailand","Trang Province","to","Krabi International Airport (KBV) -> Trang Province || Krabi International Airport (KBV) -> Trang Province || Phuket International Airport (HKT) -> Trang Province","missing","city"
"Trat province","4","Thailand","Trat province","to","Bangkok Suvarnabhumi Airport (BKK) -> Trat province || Bangkok Suvarnabhumi Airport (BKK) -> Trat province || Bangkok Suvarnabhumi Airport (BKK) -> Trat province","missing","city"
"Tuen Mun","4","China","Tuen Mun","to","Hong Kong Airport (HKG) -> Tuen Mun || Hong Kong Airport (HKG) -> Tuen Mun || Hong Kong Airport (HKG) -> Tuen Mun","missing","city"
"Wong Tai Sin","4","China","Wong Tai Sin","to","Hong Kong Airport (HKG) -> Wong Tai Sin || Hong Kong Airport (HKG) -> Wong Tai Sin || Hong Kong Airport (HKG) -> Wong Tai Sin","missing","city"
"Yoshkar-Ola","4","Russia","Yoshkar-Ola","to","Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola || Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola || Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola","missing","city"
"Yoshkar-Ola Airport (JOK)","4","Russia","Yoshkar-Ola","from","Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola || Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola || Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola","missing","airport"
"Yuen Long","4","China","Yuen Long","to","Hong Kong Airport (HKG) -> Yuen Long || Hong Kong Airport (HKG) -> Yuen Long || Hong Kong Airport (HKG) -> Yuen Long","missing","city"
"Yuzhno-Sakhalinsk","4","Russia","Yuzhno-Sakhalinsk","to","Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk || Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk || Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk","missing","city"
"Yuzhno-Sakhalinsk Airport (UUS)","4","Russia","Yuzhno-Sakhalinsk","from","Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk || Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk || Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk","missing","airport"
"Aarhus Airport (AAR)","3","Denmark","Aarhus","from","Aarhus Airport (AAR) -> Aarhus outside city center || Aarhus airport (AAR) -> Aarhus || Aarhus airport (AAR) -> Aarhus","missing","airport"
"Aksu (Antalya)","3","Turkey","Aksu (Antalya)","to","Antalya Airport (AYT) -> Aksu (Antalya) || Antalya Airport (AYT) -> Aksu (Antalya) || Antalya Airport (AYT) -> Aksu (Antalya)","missing","city"
"Al Ruwais","3","United Arab Emirates","Al Ruwais","to","Abu Dhabi International Airport (AUH) -> Al Ruwais || Abu Dhabi International Airport (AUH) -> Al Ruwais || Abu Dhabi International Airport (AUH) -> Al Ruwais","missing","city"
"Al Sila","3","United Arab Emirates","Al Sila","to","Abu Dhabi International Airport (AUH) -> Al Sila || Abu Dhabi International Airport (AUH) -> Al Sila || Abu Dhabi International Airport (AUH) -> Al Sila","missing","city"
"Alara","3","Turkey","Alara","to","Antalya Airport (AYT) -> Alara || Antalya Airport (AYT) -> Alara || Antalya Airport (AYT) -> Alara","missing","city"
"Almaty","3","Kazakhstan","Almaty","to","Almaty International Airport (ALA) -> Almaty || Almaty International Airport (ALA) -> Almaty || Almaty International Airport (ALA) -> Almaty","missing","city"
"Almaty International Airport (ALA)","3","Kazakhstan","Almaty","from","Almaty International Airport (ALA) -> Almaty || Almaty International Airport (ALA) -> Almaty || Almaty International Airport (ALA) -> Almaty","missing","airport"
"Antalya cruise port Akdeniz","3","Turkey","Antalya cruise port Akdeniz","to","Antalya Airport (AYT) -> Antalya cruise port Akdeniz || Antalya Airport (AYT) -> Antalya cruise port Akdeniz || Antalya Airport (AYT) -> Antalya cruise port Akdeniz","missing","port"
"Atlanta","3","United States of America","Atlanta","to","Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta || Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta || Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta","missing","city"
"Beijing Daxing International Airport (PKX)","3","China","Beijing city center","from","Beijing Daxing International Airport (PKX) -> Beijing city center || Beijing Daxing International Airport (PKX) -> Beijing city center || Beijing Daxing International Airport (PKX) -> Beijing city center","missing","airport"
"Belgorod","3","Russia","Belgorod","to","Belgorod Airport (EGO) -> Belgorod || Belgorod Airport (EGO) -> Belgorod || Belgorod Airport (EGO) -> Belgorod","missing","city"
"Belgorod Airport (EGO)","3","Russia","Belgorod","from","Belgorod Airport (EGO) -> Belgorod || Belgorod Airport (EGO) -> Belgorod || Belgorod Airport (EGO) -> Belgorod","missing","airport"
"Billund Airport (BLL)","3","Denmark","Aarhus","from","Billund Airport (BLL) -> Aarhus city || Billund Airport (BLL) -> Horsens || Billund Airport (BLL) -> Silkeborg","missing","airport"
"Bordeaux","3","France","Bordeaux","to","Bordeaux–Mérignac Airport (BOD) -> Bordeaux || Bordeaux–Mérignac Airport (BOD) -> Bordeaux || Bordeaux–Mérignac Airport (BOD) -> Bordeaux","missing","city"
"Bordeaux–Mérignac Airport (BOD)","3","France","Bordeaux","from","Bordeaux–Mérignac Airport (BOD) -> Bordeaux || Bordeaux–Mérignac Airport (BOD) -> Bordeaux || Bordeaux–Mérignac Airport (BOD) -> Bordeaux","missing","airport"
"Bozburun (Marmaris)","3","Turkey","Bozburun (Marmaris)","to","Dalaman Airport (DLM) -> Bozburun (Marmaris) || Dalaman Airport (DLM) -> Bozburun (Marmaris) || Dalaman Airport (DLM) -> Bozburun (Marmaris)","missing","city"
"Buenos Aires","3","Argentina","Buenos Aires","to","Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires || Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires || Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires","missing","city"
"Buenos Aires Ministro Pistarini Airport (EZE)","3","Argentina","Buenos Aires","from","Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires || Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires || Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires","missing","airport"
"Busan","3","South Korea","Busan","to","Busan Gimhae Airport (PUS) -> Busan || Busan Gimhae Airport (PUS) -> Busan || Busan Gimhae Airport (PUS) -> Busan","missing","city"
"Chicago","3","United States of America","Chicago","to","Chicago O'Hare Airport (ORD) -> Chicago || Chicago O'Hare Airport (ORD) -> Chicago || Chicago O'Hare Airport (ORD) -> Chicago","missing","city"
"Chicago O'Hare Airport (ORD)","3","United States of America","Chicago","from","Chicago O'Hare Airport (ORD) -> Chicago || Chicago O'Hare Airport (ORD) -> Chicago || Chicago O'Hare Airport (ORD) -> Chicago","missing","airport"
"Chita","3","Russia","Chita","to","Chita-Kadala International Airport (HTA) -> Chita || Chita-Kadala International Airport (HTA) -> Chita || Chita-Kadala International Airport (HTA) -> Chita","missing","city"
"Chita-Kadala International Airport (HTA)","3","Russia","Chita","from","Chita-Kadala International Airport (HTA) -> Chita || Chita-Kadala International Airport (HTA) -> Chita || Chita-Kadala International Airport (HTA) -> Chita","missing","airport"
"Cologne","3","Germany","Cologne","to","Cologne Bonn Airport (CGN) -> Cologne || Cologne Bonn Airport (CGN) -> Cologne || Cologne Bonn Airport (CGN) -> Cologne","missing","city"
"Cologne Bonn Airport (CGN)","3","Germany","Cologne","from","Cologne Bonn Airport (CGN) -> Cologne || Cologne Bonn Airport (CGN) -> Cologne || Cologne Bonn Airport (CGN) -> Cologne","missing","airport"
"Daegu","3","South Korea","Daegu","to","Busan Gimhae Airport (PUS) -> Daegu || Busan Gimhae Airport (PUS) -> Daegu || Busan Gimhae Airport (PUS) -> Daegu","missing","city"
"Datça","3","Turkey","Datça","to","Dalaman Airport (DLM) -> Datça || Dalaman Airport (DLM) -> Datça || Dalaman Airport (DLM) -> Datça","missing","city"
"Doi Suthep Temple","3","Thailand","Doi Suthep Temple","to","Chiang Mai International Airport (CNX) -> Doi Suthep Temple || Chiang Mai International Airport (CNX) -> Doi Suthep Temple || Chiang Mai International Airport (CNX) -> Doi Suthep Temple","missing","city"
"Donggang Township","3","Taiwan","Donggang Township","to","Kaohsiung Airport (KHH) -> Donggang Township || Kaohsiung Airport (KHH) -> Donggang Township || Kaohsiung Airport (KHH) -> Donggang Township","missing","city"
"Frankfurt am Main","3","Germany","Frankfurt am Main","to","Frankfurt am Main Airport (FRA) -> Frankfurt am Main || Frankfurt am Main Airport (FRA) -> Frankfurt am Main || Frankfurt am Main Airport (FRA) -> Frankfurt am Main","missing","city"
"Frankfurt am Main Airport (FRA)","3","Germany","Frankfurt am Main","from","Frankfurt am Main Airport (FRA) -> Frankfurt am Main || Frankfurt am Main Airport (FRA) -> Frankfurt am Main || Frankfurt am Main Airport (FRA) -> Frankfurt am Main","missing","airport"
"Gällivare","3","Sweden","Gällivare","to","Gällivare Airport (GEV) -> Gällivare || Kiruna Airport (KRN) -> Gällivare || Luleå Airport (LLA) -> Gällivare","missing","city"
"Geoje Island","3","South Korea","Geoje Island","to","Busan Gimhae Airport (PUS) -> Geoje Island || Busan Gimhae Airport (PUS) -> Geoje Island || Busan Gimhae Airport (PUS) -> Geoje Island","missing","island"
"Glostrup","3","Denmark","Glostrup","to","Copenhagen Kastrup Airport (CPH) -> Glostrup || Copenhagen Kastrup Airport (CPH) -> Glostrup || Copenhagen Kastrup Airport (CPH) -> Glostrup","missing","city"
"Gyeongju","3","South Korea","Gyeongju","to","Busan Gimhae Airport (PUS) -> Gyeongju || Busan Gimhae Airport (PUS) -> Gyeongju || Busan Gimhae Airport (PUS) -> Gyeongju","missing","city"
"Hartsfield–Jackson Atlanta Airport (ATL)","3","United States of America","Atlanta","from","Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta || Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta || Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta","missing","airport"
"Helsingborg","3","Sweden","Helsingborg","to","Malmö Sturup Airport (MMX) -> Helsingborg || Ängelholm Airport (AGH) -> Helsingborg || Ängelholm Airport (AGH) -> Helsingborg","missing","city"
"Hisarönü (Marmaris)","3","Turkey","Hisarönü (Marmaris)","to","Dalaman Airport (DLM) -> Hisarönü (Marmaris) || Dalaman Airport (DLM) -> Hisarönü (Marmaris) || Dalaman Airport (DLM) -> Hisarönü (Marmaris)","missing","city"
"Hurghada","3","Egypt","Hurghada","to","Cairo International Airport (CAI) -> Hurghada || Hurghada Airport (HRG) -> Hurghada || Hurghada Airport (HRG) -> Hurghada","missing","city"
"Incekum","3","Turkey","Incekum","to","Antalya Airport (AYT) -> Incekum || Antalya Airport (AYT) -> Incekum || Antalya Airport (AYT) -> Incekum","missing","city"
"Izmir Adnan Menderes Airport (ADB)","3","Turkey","Kusadası","from","Izmir Adnan Menderes Airport (ADB) -> Kusadası || Izmir Adnan Menderes Airport (ADB) -> Kusadası || Izmir Adnan Menderes Airport (ADB) -> Kusadası","missing","airport"
"Jeju Airport (CJU)","3","South Korea","Jeju city center|Jeju outskirts|Seogwipo City Center","from","Jeju Airport (CJU) -> Jeju city center || Jeju Airport (CJU) -> Jeju outskirts || Jeju Airport (CJU) -> Seogwipo City Center","missing","airport"
"Jeonju","3","South Korea","Jeonju","to","Busan Gimhae Airport (PUS) -> Jeonju || Busan Gimhae Airport (PUS) -> Jeonju || Busan Gimhae Airport (PUS) -> Jeonju","missing","city"
"Kaitaa / Soukka / Matinkyla / Olari / Latokaski","3","Finland","Kaitaa / Soukka / Matinkyla / Olari / Latokaski","to","Helsinki Vantaa airport (HEL) -> Kaitaa / Soukka / Matinkyla / Olari / Latokaski || Helsinki Vantaa airport (HEL) -> Kaitaa / Soukka / Matinkyla / Olari / Latokaski || Helsinki Vantaa airport (HEL) -> Kaitaa / Soukka / Matinkyla / Olari / Latokaski","missing","city"
"Kalba / Qalba","3","United Arab Emirates","Kalba / Qalba","to","Sharjah Airport (SHJ) -> Kalba / Qalba || Sharjah Airport (SHJ) -> Kalba / Qalba || Sharjah Airport (SHJ) -> Kalba / Qalba","missing","city"
"Kaunas Airport (KUN)","3","Lithuania","Kaunas","from","Kaunas Airport (KUN) -> Kaunas || Kaunas Airport (KUN) -> Kaunas || Kaunas Airport (KUN) -> Kaunas","missing","airport"
"Kestel","3","Turkey","Kestel","to","Antalya Airport (AYT) -> Kestel || Antalya Airport (AYT) -> Kestel || Antalya Airport (AYT) -> Kestel","missing","city"
"Khanty-Mansiysk","3","Russia","Khanty-Mansiysk","to","Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk || Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk || Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk","missing","city"
"Khanty-Mansiysk Airport (HMA)","3","Russia","Khanty-Mansiysk","from","Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk || Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk || Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk","missing","airport"
"Kharkiv","3","Ukraine","Kharkiv","to","Kharkiv International Airport (HRK) -> Kharkiv || Kharkiv International Airport (HRK) -> Kharkiv || Kharkiv International Airport (HRK) -> Kharkiv","missing","city"
"Kharkiv International Airport (HRK)","3","Ukraine","Kharkiv","from","Kharkiv International Airport (HRK) -> Kharkiv || Kharkiv International Airport (HRK) -> Kharkiv || Kharkiv International Airport (HRK) -> Kharkiv","missing","airport"
"Khor Fakkan","3","United Arab Emirates","Khor Fakkan","to","Sharjah Airport (SHJ) -> Khor Fakkan || Sharjah Airport (SHJ) -> Khor Fakkan || Sharjah Airport (SHJ) -> Khor Fakkan","missing","city"
"Kizilot","3","Turkey","Kizilot","to","Antalya Airport (AYT) -> Kizilot || Antalya Airport (AYT) -> Kizilot || Antalya Airport (AYT) -> Kizilot","missing","city"
"Kobe","3","Japan","Kobe","to","Osaka Kansai Airport (KIX) -> Kobe || Osaka Kansai Airport (KIX) -> Kobe || Osaka Kansai Airport (KIX) -> Kobe","missing","city"
"Koh Lanta Island","3","Thailand","Koh Lanta Island","to","Krabi International Airport (KBV) -> Koh Lanta Island || Krabi International Airport (KBV) -> Koh Lanta Island || Phuket International Airport (HKT) -> Koh Lanta Island","missing","island"
"Koh Phangan (Closest Pier to Embark) Thailand","3","Thailand","Koh Phangan (Closest Pier to Embark) Thailand","to","Koh Samui - Mae Nam Port (Surat Thani ) -> Koh Phangan (Closest Pier to Embark) Thailand || Samui International Airport (USM) -> Koh Phangan (Closest Pier to Embark) Thailand || Samui International Airport (USM) -> Koh Phangan (Closest Pier to Embark) Thailand","missing","port"
"Koh Samui (Island)","3","Thailand","Koh Samui (Island)","to","Phuket International Airport (HKT) -> Koh Samui (Island) || Samui International Airport (USM) -> Koh Samui (Island) || Samui International Airport (USM) -> Koh Samui (Island)","missing","island"
"Konyaalti district, Antalya","3","Turkey","Konyaalti district, Antalya","to","Antalya Airport (AYT) -> Konyaalti district, Antalya || Antalya Airport (AYT) -> Konyaalti district, Antalya || Antalya Airport (AYT) -> Konyaalti district, Antalya","missing","district_area"
"Kostroma","3","Russia","Kostroma","to","Kostroma Airport (KMW) -> Kostroma || Kostroma Airport (KMW) -> Kostroma || Kostroma Airport (KMW) -> Kostroma","missing","city"
"Kostroma Airport (KMW)","3","Russia","Kostroma","from","Kostroma Airport (KMW) -> Kostroma || Kostroma Airport (KMW) -> Kostroma || Kostroma Airport (KMW) -> Kostroma","missing","airport"
"Kursk","3","Russia","Kursk","to","Kursk Vostochny Airport (URS) -> Kursk || Kursk Vostochny Airport (URS) -> Kursk || Kursk Vostochny Airport (URS) -> Kursk","missing","city"
"Kursk Vostochny Airport (URS)","3","Russia","Kursk","from","Kursk Vostochny Airport (URS) -> Kursk || Kursk Vostochny Airport (URS) -> Kursk || Kursk Vostochny Airport (URS) -> Kursk","missing","airport"
"Kyoto","3","Japan","Kyoto","to","Osaka Kansai Airport (KIX) -> Kyoto || Osaka Kansai Airport (KIX) -> Kyoto || Osaka Kansai Airport (KIX) -> Kyoto","missing","city"
"Laem Set, Koh Samui, Surat Thani","3","Thailand","Laem Set, Koh Samui, Surat Thani","to","Samui International Airport (USM) -> Laem Set, Koh Samui, Surat Thani || Samui International Airport (USM) -> Laem Set, Koh Samui, Surat Thani || Samui International Airport (USM) -> Laem Set, Koh Samui, Surat Thani","missing","island"
"Lampang District","3","Thailand","Lampang District","to","Chiang Mai International Airport (CNX) -> Lampang District || Chiang Mai International Airport (CNX) -> Lampang District || Chiang Mai International Airport (CNX) -> Lampang District","missing","district_area"
"Lampoon","3","Thailand","Lampoon","to","Chiang Mai International Airport (CNX) -> Lampoon || Chiang Mai International Airport (CNX) -> Lampoon || Chiang Mai International Airport (CNX) -> Lampoon","missing","city"
"Lara beach","3","Turkey","Lara beach","to","Antalya Airport (AYT) -> Lara beach || Antalya Airport (AYT) -> Lara beach || Antalya Airport (AYT) -> Lara beach","missing","district_area"
"Lviv","3","Ukraine","Lviv","to","Lviv Danylo Halytskyi International Airport (LWO) -> Lviv || Lviv Danylo Halytskyi International Airport (LWO) -> Lviv || Lviv Danylo Halytskyi International Airport (LWO) -> Lviv","missing","city"
"Lviv Danylo Halytskyi International Airport (LWO)","3","Ukraine","Lviv","from","Lviv Danylo Halytskyi International Airport (LWO) -> Lviv || Lviv Danylo Halytskyi International Airport (LWO) -> Lviv || Lviv Danylo Halytskyi International Airport (LWO) -> Lviv","missing","airport"
"Mae Rim district","3","Thailand","Mae Rim district","to","Chiang Mai International Airport (CNX) -> Mae Rim district || Chiang Mai International Airport (CNX) -> Mae Rim district || Chiang Mai International Airport (CNX) -> Mae Rim district","missing","district_area"
"Mae-Hongsorn district","3","Thailand","Mae-Hongsorn district","to","Chiang Mai International Airport (CNX) -> Mae-Hongsorn district || Chiang Mai International Airport (CNX) -> Mae-Hongsorn district || Chiang Mai International Airport (CNX) -> Mae-Hongsorn district","missing","district_area"
"Maetang district","3","Thailand","Maetang district","to","Chiang Mai International Airport (CNX) -> Maetang district || Chiang Mai International Airport (CNX) -> Maetang district || Chiang Mai International Airport (CNX) -> Maetang district","missing","district_area"
"Marmaris","3","Turkey","Marmaris","to","Dalaman Airport (DLM) -> Marmaris || Dalaman Airport (DLM) -> Marmaris || Dalaman Airport (DLM) -> Marmaris","missing","city"
"Naftalan","3","Azerbaijan","Naftalan","to","Baku Heydar Aliyev International Airport (GYD) -> Naftalan || Baku Heydar Aliyev International Airport (GYD) -> Naftalan || Baku Heydar Aliyev International Airport (GYD) -> Naftalan","missing","city"
"Nantou City","3","Taiwan","Nantou City","to","Taichung Airport (RMQ) -> Nantou City || Taichung Airport (RMQ) -> Nantou City || Taichung Airport (RMQ) -> Nantou City","missing","city"
"New York Newark Liberty Airport (EWR)","3","United States of America","New York","from","New York Newark Liberty Airport (EWR) -> New York || New York Newark Liberty Airport (EWR) -> New York || New York Newark Liberty Airport (EWR) -> New York","missing","airport"
"Oba","3","Turkey","Oba","to","Antalya Airport (AYT) -> Oba || Antalya Airport (AYT) -> Oba || Antalya Airport (AYT) -> Oba","missing","city"
"Odessa","3","Ukraine","Odessa","to","Odessa International Airport (ODS) -> Odessa || Odessa International Airport (ODS) -> Odessa || Odessa International Airport (ODS) -> Odessa","missing","city"
"Odessa International Airport (ODS)","3","Ukraine","Odessa","from","Odessa International Airport (ODS) -> Odessa || Odessa International Airport (ODS) -> Odessa || Odessa International Airport (ODS) -> Odessa","missing","airport"
"Omsk","3","Russia","Omsk","to","Omsk Tsentralny Airport (OMS) -> Omsk || Omsk Tsentralny Airport (OMS) -> Omsk || Omsk Tsentralny Airport (OMS) -> Omsk","missing","city"
"Omsk Tsentralny Airport (OMS)","3","Russia","Omsk","from","Omsk Tsentralny Airport (OMS) -> Omsk || Omsk Tsentralny Airport (OMS) -> Omsk || Omsk Tsentralny Airport (OMS) -> Omsk","missing","airport"
"Orenburg","3","Russia","Orenburg","to","Orenburg Central Airport (REN) -> Orenburg || Orenburg Central Airport (REN) -> Orenburg || Orenburg Central Airport (REN) -> Orenburg","missing","city"
"Orenburg Central Airport (REN)","3","Russia","Orenburg","from","Orenburg Central Airport (REN) -> Orenburg || Orenburg Central Airport (REN) -> Orenburg || Orenburg Central Airport (REN) -> Orenburg","missing","airport"
"Osaka Itami Airport (ITM)","3","Japan","Osaka","from","Osaka Itami Airport (ITM) -> Osaka || Osaka Itami Airport (ITM) -> Osaka || Osaka Itami Airport (ITM) -> Osaka","missing","airport"
"Palma de Mallorca","3","Spain","Palma de Mallorca","to","Palma de Mallorca Airport (PMI) -> Palma de Mallorca || Palma de Mallorca Airport (PMI) -> Palma de Mallorca || Palma de Mallorca Airport (PMI) -> Palma de Mallorca","missing","city"
"Palma de Mallorca Airport (PMI)","3","Spain","Palma de Mallorca","from","Palma de Mallorca Airport (PMI) -> Palma de Mallorca || Palma de Mallorca Airport (PMI) -> Palma de Mallorca || Palma de Mallorca Airport (PMI) -> Palma de Mallorca","missing","airport"
"Payallar","3","Turkey","Payallar","to","Antalya Airport (AYT) -> Payallar || Antalya Airport (AYT) -> Payallar || Antalya Airport (AYT) -> Payallar","missing","city"
"Petropavlovsk-Kamchatsky","3","Russia","Petropavlovsk-Kamchatsky","to","Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky || Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky || Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky","missing","city"
"Petropavlovsk-Kamchatsky Airport (PKC)","3","Russia","Petropavlovsk-Kamchatsky","from","Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky || Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky || Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky","missing","airport"
"Philadelphia International Airport (PHL)","3","United States of America","Philadelphia City Center, USA (11-25 miles)|Philadelphia City Center, USA (26-30 miles)|Philadelphia City Center, USA (up to 10 miles)","from","Philadelphia International Airport (PHL) -> Philadelphia City Center, USA (11-25 miles) || Philadelphia International Airport (PHL) -> Philadelphia City Center, USA (26-30 miles) || Philadelphia International Airport (PHL) -> Philadelphia City Center, USA (up to 10 miles)","missing","airport"
"Phitsanulok","3","Thailand","Phitsanulok","to","Bangkok Suvarnabhumi Airport (BKK) -> Phitsanulok || Bangkok Suvarnabhumi Airport (BKK) -> Phitsanulok || Chiang Mai International Airport (CNX) -> Phitsanulok","missing","city"
"Pingdong City","3","Taiwan","Pingdong City","to","Kaohsiung Airport (KHH) -> Pingdong City || Kaohsiung Airport (KHH) -> Pingdong City || Kaohsiung Airport (KHH) -> Pingdong City","missing","city"
"Port of Barcelona","3","Spain","Port of Barcelona","to","Barcelona El Prat Airport (BCN) -> Port of Barcelona || Barcelona El Prat Airport (BCN) -> Port of Barcelona || Barcelona El Prat Airport (BCN) -> Port of Barcelona","missing","port"
