"name","count","countries","cities","roles","samples","etoStatus","category"
"Bergen City","1","Norway","Bergen City","to","Oslo Gardermoen Airport (OSL) -> Bergen City","missing","city"
"Blanes","1","Spain","Blanes","to","Barcelona El Prat Airport (BCN) -> Blanes","missing","city"
"Boden","1","Sweden","Boden","to","Luleå Airport (LLA) -> Boden","missing","city"
"Boliden","1","Sweden","Boliden","to","Luleå Airport (LLA) -> Boliden","missing","city"
"Borås / Boras","1","Sweden","Borås / Boras","to","Gothenburg Landvetter Airport (GOT) -> Borås / Boras","missing","city"
"Borgholm","1","Sweden","Borgholm","to","Kalmar Airport (KLR) -> Borgholm","missing","city"
"Burgas","1","Bulgaria","Burgas","to","Varna Airport (VAR) -> Burgas","missing","city"
"Canggu","1","Indonesia","Canggu","to","Denpasar Ngurah Rai Airport (DPS) -> Canggu","missing","city"
"Cape Town","1","South Africa","Cape Town","to","Cape Town International Airport (CPT) -> Cape Town","missing","city"
"Cherepovets","1","Russia","Cherepovets","to","Cherepovets Airport (CEE) -> Cherepovets","missing","city"
"Chloraka","1","Cyprus","Chloraka","to","Larnaca Airport (LCA) -> Chloraka","missing","city"
"Chlorakas","1","Cyprus","Chlorakas","to","Paphos Airport (PFO) -> Chlorakas","missing","city"
"City of Dream","1","Cyprus","City of Dream","to","Larnaca Airport (LCA) -> City of Dream","missing","city"
"Dali","1","Cyprus","Dali","to","Larnaca Airport (LCA) -> Dali","missing","city"
"Denver","1","United States of America","Denver","to","Denver International Airport (DEN) -> Denver","missing","city"
"Derynia","1","Cyprus","Derynia","to","Larnaca Airport (LCA) -> Derynia","missing","city"
"Dierona","1","Cyprus","Dierona","to","Larnaca Airport (LCA) -> Dierona","missing","city"
"Dnipro","1","Ukraine","Dnipro","to","Dnipropetrovsk International Airport (DNK) -> Dnipro","missing","city"
"Drammen","1","Norway","Drammen","to","Oslo Gardermoen Airport (OSL) -> Drammen","missing","city"
"Drøbak town","1","Norway","Drøbak town","to","Oslo Gardermoen Airport (OSL) -> Drøbak town","missing","city"
"Enebakk","1","Norway","Enebakk","to","Oslo Gardermoen Airport (OSL) -> Enebakk","missing","city"
"Episkopi","1","Cyprus","Episkopi","to","Larnaca Airport (LCA) -> Episkopi","missing","city"
"Erimi","1","Cyprus","Erimi","to","Larnaca Airport (LCA) -> Erimi","missing","city"
"Fagerstrand","1","Norway","Fagerstrand","to","Oslo Gardermoen Airport (OSL) -> Fagerstrand","missing","city"
"Fasoula","1","Cyprus","Fasoula","to","Larnaca Airport (LCA) -> Fasoula","missing","city"
"Fetsund","1","Norway","Fetsund","to","Oslo Gardermoen Airport (OSL) -> Fetsund","missing","city"
"Finikaria","1","Cyprus","Finikaria","to","Larnaca Airport (LCA) -> Finikaria","missing","city"
"Flateby","1","Norway","Flateby","to","Oslo Gardermoen Airport (OSL) -> Flateby","missing","city"
"Freiburg im Breisgau","1","France","Freiburg im Breisgau","to","EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA -> Freiburg im Breisgau","missing","city"
"FUN&SUN FAMILY Albatros Palace","1","Egypt","FUN&SUN FAMILY Albatros Palace","to","Sharm el-Sheikh International Airport (SSH) -> FUN&SUN FAMILY Albatros Palace","missing","city"
"Geilo, Norway","1","Norway","Geilo, Norway","to","Oslo Gardermoen Airport (OSL) -> Geilo, Norway","missing","city"
"Geiranger","1","Norway","Geiranger","to","Oslo Gardermoen Airport (OSL) -> Geiranger","missing","city"
"Gerasa","1","Cyprus","Gerasa","to","Larnaca Airport (LCA) -> Gerasa","missing","city"
"Gioliu","1","Cyprus","Gioliu","to","Paphos Airport (PFO) -> Gioliu","missing","city"
"Hafjell (ski resort)","1","Norway","Hafjell (ski resort)","to","Oslo Gardermoen Airport (OSL) -> Hafjell (ski resort)","missing","hotel_resort"
"Halden","1","Norway","Halden","to","Oslo Gardermoen Airport (OSL) -> Halden","missing","city"
"Hamar","1","Norway","Hamar","to","Oslo Gardermoen Airport (OSL) -> Hamar","missing","city"
"Harads","1","Sweden","Harads","to","Luleå Airport (LLA) -> Harads","missing","city"
"Hemsedal","1","Norway","Hemsedal","to","Oslo Gardermoen Airport (OSL) -> Hemsedal","missing","city"
"Hønefoss","1","Norway","Hønefoss","to","Oslo Gardermoen Airport (OSL) -> Hønefoss","missing","city"
"Horsens","1","Denmark","Aarhus","to","Billund Airport (BLL) -> Horsens","missing","city"
"Huskvarna","1","Sweden","Huskvarna","to","Gothenburg Landvetter Airport (GOT) -> Huskvarna","missing","city"
"Innotelli, Helsinki, Finland","1","Finland","Innotelli, Helsinki, Finland","to","Helsinki Vantaa airport (HEL) -> Innotelli, Helsinki, Finland","missing","city"
"Ipsonas","1","Cyprus","Ipsonas","to","Larnaca Airport (LCA) -> Ipsonas","missing","city"
"Jonköping / Jonkoping","1","Sweden","Jonköping / Jonkoping","to","Gothenburg Landvetter Airport (GOT) -> Jonköping / Jonkoping","missing","city"
"Jukkasjärvi","1","Sweden","Jukkasjärvi","to","Kiruna Airport (KRN) -> Jukkasjärvi","missing","city"
"Kaivonkatsojantie, Helsinki","1","Finland","Kaivonkatsojantie, Helsinki","to","Helsinki Vantaa airport (HEL) -> Kaivonkatsojantie, Helsinki","missing","city"
"Kakopetria","1","Cyprus","Kakopetria","to","Larnaca Airport (LCA) -> Kakopetria","missing","city"
"Kalmar","1","Sweden","Kalmar","to","Kalmar Airport (KLR) -> Kalmar","missing","city"
"Kalo Chorio Limassol","1","Cyprus","Kalo Chorio Limassol","to","Larnaca Airport (LCA) -> Kalo Chorio Limassol","missing","city"
"Kalopanagiotis","1","Cyprus","Kalopanagiotis","to","Larnaca Airport (LCA) -> Kalopanagiotis","missing","city"
"Karlskrona","1","Sweden","Karlskrona","to","Ronneby Airport (RNB) -> Karlskrona","missing","city"
"Katikas","1","Cyprus","Katikas","to","Paphos Airport (PFO) -> Katikas","missing","city"
"Kelaki","1","Cyprus","Kelaki","to","Larnaca Airport (LCA) -> Kelaki","missing","city"
"Kolbotn","1","Norway","Kolbotn","to","Oslo Gardermoen Airport (OSL) -> Kolbotn","missing","city"
"Kongsberg","1","Norway","Kongsberg","to","Oslo Gardermoen Airport (OSL) -> Kongsberg","missing","city"
"Kongsvinger","1","Norway","Kongsvinger","to","Oslo Gardermoen Airport (OSL) -> Kongsvinger","missing","city"
"Kouklia","1","Cyprus","Kouklia","to","Paphos Airport (PFO) -> Kouklia","missing","city"
"Kristiansand","1","Norway","Kristiansand","to","Oslo Gardermoen Airport (OSL) -> Kristiansand","missing","city"
"Kristianstad","1","Sweden","Kristianstad","to","Ronneby Airport (RNB) -> Kristianstad","missing","city"
"Kropyvnytskyi","1","Ukraine","Kropyvnytskyi","to","Kropyvnytskyi Airport (KGO) -> Kropyvnytskyi","missing","city"
"Kungälv / Kungalv","1","Sweden","Kungälv / Kungalv","to","Gothenburg Landvetter Airport (GOT) -> Kungälv / Kungalv","missing","city"
"Kungsbacka","1","Sweden","Kungsbacka","to","Gothenburg Landvetter Airport (GOT) -> Kungsbacka","missing","city"
"Kvitfjell stasjon, Kvitfjellvegen, Ringebu","1","Norway","Kvitfjell stasjon, Kvitfjellvegen, Ringebu","to","Oslo Gardermoen Airport (OSL) -> Kvitfjell stasjon, Kvitfjellvegen, Ringebu","missing","city"
"Kykkos","1","Cyprus","Kykkos","to","Larnaca Airport (LCA) -> Kykkos","missing","city"
"Kyperounta","1","Cyprus","Kyperounta","to","Larnaca Airport (LCA) -> Kyperounta","missing","city"
"Landskrona","1","Sweden","Landskrona","to","Malmö Sturup Airport (MMX) -> Landskrona","missing","city"
"Langhus","1","Norway","Langhus","to","Oslo Gardermoen Airport (OSL) -> Langhus","missing","city"
"Larvik","1","Norway","Larvik","to","Oslo Gardermoen Airport (OSL) -> Larvik","missing","city"
"Leykara","1","Cyprus","Leykara","to","Larnaca Airport (LCA) -> Leykara","missing","city"
"Lillehammer","1","Norway","Lillehammer","to","Oslo Gardermoen Airport (OSL) -> Lillehammer","missing","city"
"Lillestrøm","1","Norway","Lillestrøm","to","Oslo Gardermoen Airport (OSL) -> Lillestrøm","missing","city"
"Linköping","1","Sweden","Linköping","to","Linköping Airport (LPI) -> Linköping","missing","city"
"Liopetri","1","Cyprus","Liopetri","to","Larnaca Airport (LCA) -> Liopetri","missing","city"
"Lisbon","1","Portugal","Lisbon","to","Lisbon Airport (LIS) -> Lisbon","missing","city"
"Livingstone","1","Zambia","Livingstone","to","Harry Mwanga Nkumbula International Airport (LVI) -> Livingstone","missing","city"
"Lørenskog","1","Norway","Lørenskog","to","Oslo Gardermoen Airport (OSL) -> Lørenskog","missing","city"
"Lund","1","Sweden","Lund","to","Malmö Sturup Airport (MMX) -> Lund","missing","city"
"Lysaker, IT Fornebu, Snaroya (Oslo)","1","Norway","Lysaker, IT Fornebu, Snaroya (Oslo)","to","Oslo Gardermoen Airport (OSL) -> Lysaker, IT Fornebu, Snaroya (Oslo)","missing","city"
"Managri","1","Cyprus","Managri","to","Larnaca Airport (LCA) -> Managri","missing","city"
"Marstrand","1","Sweden","Marstrand","to","Gothenburg Landvetter Airport (GOT) -> Marstrand","missing","city"
"Mazotos","1","Cyprus","Mazotos","to","Larnaca Airport (LCA) -> Mazotos","missing","city"
"Mulhouse","1","France","Mulhouse","to","EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA -> Mulhouse","missing","city"
"Nesoddtangen","1","Norway","Nesoddtangen","to","Oslo Gardermoen Airport (OSL) -> Nesoddtangen","missing","city"
"Nesøya / Nesbru","1","Norway","Nesøya / Nesbru","to","Oslo Gardermoen Airport (OSL) -> Nesøya / Nesbru","missing","city"
"Nikolaev (Mykolaiv)","1","Ukraine","Nikolaev (Mykolaiv)","to","Nicolaev (Mykolaiv) International Airport (NLV) -> Nikolaev (Mykolaiv)","missing","city"
"Nittedal","1","Norway","Nittedal","to","Oslo Gardermoen Airport (OSL) -> Nittedal","missing","city"
"Norefjell","1","Norway","Norefjell","to","Oslo Gardermoen Airport (OSL) -> Norefjell","missing","city"
"Novocherkassk","1","Russia","Novocherkassk","to","Rostov-on-Don Platov Airport (ROV) -> Novocherkassk","missing","city"
"Novosibirsk","1","Russia","Novosibirsk","to","Novosibirsk Tolmachevo Airport (OVB) -> Novosibirsk","missing","city"
"Odou","1","Cyprus","Odou","to","Larnaca Airport (LCA) -> Odou","missing","city"
"Olympus","1","Cyprus","Olympus","to","Larnaca Airport (LCA) -> Olympus","missing","city"
"Omodos","1","Cyprus","Omodos","to","Larnaca Airport (LCA) -> Omodos","missing","city"
"Omonia","1","Cyprus","Omonia","to","Larnaca Airport (LCA) -> Omonia","missing","city"
"Oppegård","1","Norway","Oppegård","to","Oslo Gardermoen Airport (OSL) -> Oppegård","missing","city"
"Orchid","1","Cyprus","Orchid","to","Larnaca Airport (LCA) -> Orchid","missing","city"
"Örebro / Orebro","1","Sweden","Örebro / Orebro","to","Örebro airport (ORB) -> Örebro / Orebro","missing","city"
"Oslo Winter Park","1","Norway","Oslo Winter Park","to","Oslo Gardermoen Airport (OSL) -> Oslo Winter Park","missing","city"
"Östersund","1","Sweden","Östersund","to","Östersund Åre Airport (OSD) -> Östersund","missing","city"
"Padang Bai","1","Indonesia","Padang Bai","to","Denpasar Ngurah Rai Airport (DPS) -> Padang Bai","missing","city"
"Palodia","1","Cyprus","Palodia","to","Larnaca Airport (LCA) -> Palodia","missing","city"
"Pano Ardes","1","Cyprus","Pano Ardes","to","Paphos Airport (PFO) -> Pano Ardes","missing","city"
"Paramali","1","Cyprus","Paramali","to","Larnaca Airport (LCA) -> Paramali","missing","city"
"Paramytha","1","Cyprus","Paramytha","to","Larnaca Airport (LCA) -> Paramytha","missing","city"
"Piteå / Pitea","1","Sweden","Piteå / Pitea","to","Luleå Airport (LLA) -> Piteå / Pitea","missing","city"
"Platres","1","Cyprus","Platres","to","Larnaca Airport (LCA) -> Platres","missing","city"
"Polemidia","1","Cyprus","Polemidia","to","Larnaca Airport (LCA) -> Polemidia","missing","city"
"Poltava","1","Ukraine","Poltava","to","Poltava Airport (PLV) -> Poltava","missing","city"
"Rygge","1","Norway","Rygge","to","Oslo Gardermoen Airport (OSL) -> Rygge","missing","city"
"Sandvika","1","Norway","Sandvika","to","Oslo Gardermoen Airport (OSL) -> Sandvika","missing","city"
"Seychelles","1","Seychelles","Seychelles","to","Seychelles International Airport (SEZ) -> Seychelles","missing","city"
"Shekvetili","1","Georgia","Shekvetili","to","Alexander Kartveli Batumi Airport (BUS) -> Shekvetili","missing","city"
"Siggerud","1","Norway","Siggerud","to","Oslo Gardermoen Airport (OSL) -> Siggerud","missing","city"
"Signagi","1","Georgia","Signagi","to","Tbilisi Shota Rustaveli Airport (TBS) -> Signagi","missing","city"
"Silkeborg","1","Denmark","Aarhus","to","Billund Airport (BLL) -> Silkeborg","missing","city"
"Ski, Norway","1","Norway","Ski, Norway","to","Oslo Gardermoen Airport (OSL) -> Ski, Norway","missing","city"
"Skjetten","1","Norway","Skjetten","to","Oslo Gardermoen Airport (OSL) -> Skjetten","missing","city"
"Sofiemyr","1","Norway","Sofiemyr","to","Oslo Gardermoen Airport (OSL) -> Sofiemyr","missing","city"
"Son","1","Norway","Son","to","Oslo Gardermoen Airport (OSL) -> Son","missing","city"
"Sotira","1","Cyprus","Sotira","to","Larnaca Airport (LCA) -> Sotira","missing","city"
"Stavanger","1","Norway","Stavanger","to","Oslo Gardermoen Airport (OSL) -> Stavanger","missing","city"
"Strømmen","1","Norway","Strømmen","to","Oslo Gardermoen Airport (OSL) -> Strømmen","missing","city"
"Sundsvall","1","Sweden","Sundsvall","to","Sundsvall Airport (SDL) -> Sundsvall","missing","city"
"Taganrog","1","Russia","Taganrog","to","Rostov-on-Don Platov Airport (ROV) -> Taganrog","missing","city"
"Tersefanou","1","Cyprus","Tersefanou","to","Larnaca Airport (LCA) -> Tersefanou","missing","city"
"Toronto","1","Canada","Toronto","to","Toronto Lester B. Pearson Airport (YYZ) -> Toronto","missing","city"
"Trachoni","1","Cyprus","Trachoni","to","Larnaca Airport (LCA) -> Trachoni","missing","city"
"Trelleborg","1","Sweden","Trelleborg","to","Malmö Sturup Airport (MMX) -> Trelleborg","missing","city"
"Trimiklini","1","Cyprus","Trimiklini","to","Larnaca Airport (LCA) -> Trimiklini","missing","city"
"Trollhättan","1","Sweden","Trollhättan","to","Gothenburg Landvetter Airport (GOT) -> Trollhättan","missing","city"
"Troodos","1","Cyprus","Troodos","to","Larnaca Airport (LCA) -> Troodos","missing","city"
"Trysil","1","Norway","Trysil","to","Oslo Gardermoen Airport (OSL) -> Trysil","missing","city"
"Tseri","1","Cyprus","Tseri","to","Larnaca Airport (LCA) -> Tseri","missing","city"
"Uzhhorod","1","Ukraine","Uzhhorod","to","Uzhhorod International Airport (UDJ) -> Uzhhorod","missing","city"
"Vantaa city, Finland","1","Finland","Vantaa city, Finland","to","Helsinki Vantaa airport (HEL) -> Vantaa city, Finland","missing","city"
"Vavatsinia","1","Cyprus","Vavatsinia","to","Larnaca Airport (LCA) -> Vavatsinia","missing","city"
"Vestby","1","Norway","Vestby","to","Oslo Gardermoen Airport (OSL) -> Vestby","missing","city"
"Vinnytsia","1","Ukraine","Vinnytsia","to","Havryshivka Vinnytsia International Airport (VIN) -> Vinnytsia","missing","city"
"Vyborg","1","Russia","Vyborg","to","Saint-Petersburg Pulkovo Airport (LED) -> Vyborg","missing","city"
"Vyzakia","1","Cyprus","Vyzakia","to","Larnaca Airport (LCA) -> Vyzakia","missing","city"
"Xylofagou","1","Cyprus","Xylofagou","to","Larnaca Airport (LCA) -> Xylofagou","missing","city"
"Ystad","1","Sweden","Ystad","to","Malmö Sturup Airport (MMX) -> Ystad","missing","city"
"Zakaki","1","Cyprus","Zakaki","to","Larnaca Airport (LCA) -> Zakaki","missing","city"
"Zanzibar","1","Tanzania","Zanzibar","to","Abeid Amani Karume International Airport (ZNZ) -> Zanzibar","missing","city"
"Zhytomyr","1","Ukraine","Zhytomyr","to","Zhytomyr International Airport (ZTR) -> Zhytomyr","missing","city"
"Zigi","1","Cyprus","Zigi","to","Larnaca Airport (LCA) -> Zigi","missing","city"
"Zoopigi","1","Cyprus","Zoopigi","to","Larnaca Airport (LCA) -> Zoopigi","missing","city"
"Zurich","1","Switzerland","Zurich","to","Zurich Airport (ZRH) -> Zurich","missing","city"
